Series Title,Genre,Season Number,Episode Number,Episode Title,Release_Year,Episode link
"Star Wars Rebels, Season 1",Kids,Season 1,13,Fire Across the Galaxy,2014,https://itunes.apple.com/us/tv-season/fire-across-the-galaxy/id920938545?i=972006252
"SpongeBob SquarePants, Season 7",Kids,Season 7,1,Tentacle-Vision / I Heart Dancing,2009,https://itunes.apple.com/us/tv-season/tentacle-vision-i-heart-dancing/id322975888?i=324439240
"SpongeBob SquarePants, Season 7",Kids,Season 7,2,Growth Spout / Stuck In the Wringer,2009,https://itunes.apple.com/us/tv-season/growth-spout-stuck-in-the-wringer/id322975888?i=324439383
"SpongeBob SquarePants, Season 7",Kids,Season 7,3,Someone's In the Kitchen With Sandy / The Inside Job,2009,https://itunes.apple.com/us/tv-season/someones-in-the-kitchen-with-sandy-the-inside-job/id322975888?i=324440027
"SpongeBob SquarePants, Season 7",Kids,Season 7,4,Greasy Buffoons / Model Sponge,2009,https://itunes.apple.com/us/tv-season/greasy-buffoons-model-sponge/id322975888?i=342690976
"SpongeBob SquarePants, Season 7",Kids,Season 7,5,Keep Bikini Bottom Beautiful / A Pal for Gary,2009,https://itunes.apple.com/us/tv-season/keep-bikini-bottom-beautiful-a-pal-for-gary/id322975888?i=349090005
"SpongeBob SquarePants, Season 7",Kids,Season 7,6,Back to the Past / The Bad Guy Club for Villains,2009,https://itunes.apple.com/us/tv-season/back-to-the-past-the-bad-guy-club-for-villains/id322975888?i=355843418
"SpongeBob SquarePants, Season 7",Kids,Season 7,7,A Day Without Tears / Summer Job,2009,https://itunes.apple.com/us/tv-season/a-day-without-tears-summer-job/id322975888?i=363369788
"SpongeBob SquarePants, Season 7",Kids,Season 7,8,The Curse of Bikini Bottom / Squidward In Clarinetland,2009,https://itunes.apple.com/us/tv-season/the-curse-of-bikini-bottom-squidward-in-clarinetland/id322975888?i=363369694
"SpongeBob SquarePants, Season 7",Kids,Season 7,9,One Coarse Meal / Gary In Love,2009,https://itunes.apple.com/us/tv-season/one-coarse-meal-gary-in-love/id322975888?i=363983470
"SpongeBob SquarePants, Season 7",Kids,Season 7,10,The Play's the Thing / Rodeo Daze,2009,https://itunes.apple.com/us/tv-season/the-plays-the-thing-rodeo-daze/id322975888?i=363983467
"SpongeBob SquarePants, Season 7",Kids,Season 7,11,SpongeBob's Last Stand,2009,https://itunes.apple.com/us/tv-season/spongebobs-last-stand/id322975888?i=369317727
"SpongeBob SquarePants, Season 7",Kids,Season 7,12,Gramma’s Secret Recipe / The Cent of Money,2009,https://itunes.apple.com/us/tv-season/grammas-secret-recipe-the-cent-of-money/id322975888?i=381690500
"SpongeBob SquarePants, Season 7",Kids,Season 7,13,That Sinking Feeling / Karate Star,2009,https://itunes.apple.com/us/tv-season/that-sinking-feeling-karate-star/id322975888?i=381691002
"SpongeBob SquarePants, Season 7",Kids,Season 7,14,"Yours, Mine and Mine / Kracked Krabs",2009,https://itunes.apple.com/us/tv-season/yours-mine-and-mine-kracked-krabs/id322975888?i=392471926
"SpongeBob SquarePants, Season 7",Kids,Season 7,15,Buried In Time / Enchanted Tiki Dreams,2009,https://itunes.apple.com/us/tv-season/buried-in-time-enchanted-tiki-dreams/id322975888?i=393487727
"SpongeBob SquarePants, Season 7",Kids,Season 7,16,Shellback Shenanigans / Hide and Then What Happens,2009,https://itunes.apple.com/us/tv-season/shellback-shenanigans-hide-and-then-what-happens/id322975888?i=393488391
"SpongeBob SquarePants, Season 7",Kids,Season 7,17,The Masterpiece / Whelk Attack,2009,https://itunes.apple.com/us/tv-season/the-masterpiece-whelk-attack/id322975888?i=396229864
"SpongeBob SquarePants, Season 7",Kids,Season 7,18,Krusty Dogs / The Wreck of the Mauna Loa,2009,https://itunes.apple.com/us/tv-season/krusty-dogs-the-wreck-of-the-mauna-loa/id322975888?i=397587010
"SpongeBob SquarePants, Season 7",Kids,Season 7,19,Mystery With a Twistery (The Great Patty Caper),2009,https://itunes.apple.com/us/tv-season/mystery-with-a-twistery-the-great-patty-caper/id322975888?i=403872155
"SpongeBob SquarePants, Season 7",Kids,Season 7,20,The Abrasive Side / Ear Worm,2009,https://itunes.apple.com/us/tv-season/the-abrasive-side-ear-worm/id322975888?i=406188327
"SpongeBob SquarePants, Season 7",Kids,Season 7,21,SpongeBob’s Legends of Bikini Bottom,2009,https://itunes.apple.com/us/tv-season/spongebobs-legends-of-bikini-bottom/id322975888?i=416669139
"SpongeBob SquarePants, Season 7",Kids,Season 7,22,New Fish in Town / Love That Squid,2009,https://itunes.apple.com/us/tv-season/new-fish-in-town-love-that-squid/id322975888?i=420081573
"SpongeBob SquarePants, Season 7",Kids,Season 7,23,You Don't Know Sponge / Tunnel of Glove,2009,https://itunes.apple.com/us/tv-season/you-dont-know-sponge-tunnel-of-glove/id322975888?i=420081178
"SpongeBob SquarePants, Season 7",Kids,Season 7,24,Big Sister Sam / Perfect Chemistry,2009,https://itunes.apple.com/us/tv-season/big-sister-sam-perfect-chemistry/id322975888?i=423086231
"SpongeBob SquarePants, Season 7",Kids,Season 7,25,The Curse of the Hex / The Main Drain,2009,https://itunes.apple.com/us/tv-season/the-curse-of-the-hex-the-main-drain/id322975888?i=450524485
"Archer, Season 2",Animation,Season 2,1,Swiss Miss,2011,https://itunes.apple.com/us/tv-season/swiss-miss/id413699506?i=417322275
"Archer, Season 2",Animation,Season 2,2,A Going Concern,2011,https://itunes.apple.com/us/tv-season/a-going-concern/id413699506?i=418398390
"Archer, Season 2",Animation,Season 2,3,Blood Test,2011,https://itunes.apple.com/us/tv-season/blood-test/id413699506?i=419525645
"Archer, Season 2",Animation,Season 2,4,Pipeline Fever,2011,https://itunes.apple.com/us/tv-season/pipeline-fever/id413699506?i=421118034
"Archer, Season 2",Animation,Season 2,5,The Double Deuce,2011,https://itunes.apple.com/us/tv-season/the-double-deuce/id413699506?i=422659692
"Archer, Season 2",Animation,Season 2,6,Tragical History,2011,https://itunes.apple.com/us/tv-season/tragical-history/id413699506?i=424040966
"Archer, Season 2",Animation,Season 2,7,Movie Star,2011,https://itunes.apple.com/us/tv-season/movie-star/id413699506?i=425317104
"Archer, Season 2",Animation,Season 2,8,Stage Two,2011,https://itunes.apple.com/us/tv-season/stage-two/id413699506?i=427721793
"Archer, Season 2",Animation,Season 2,9,Placebo Effect,2011,https://itunes.apple.com/us/tv-season/placebo-effect/id413699506?i=428200720
"Archer, Season 2",Animation,Season 2,10,El Secuestro,2011,https://itunes.apple.com/us/tv-season/el-secuestro/id413699506?i=429594499
"Archer, Season 2",Animation,Season 2,11,Jeu Monégasque,2011,https://itunes.apple.com/us/tv-season/jeu-mon%C3%A9gasque/id413699506?i=431030249
"Archer, Season 2",Animation,Season 2,12,White Nights,2011,https://itunes.apple.com/us/tv-season/white-nights/id413699506?i=432344040
"Archer, Season 2",Animation,Season 2,13,Double Trouble,2011,https://itunes.apple.com/us/tv-season/double-trouble/id413699506?i=433588360
"Robot Chicken, Season 1",Comedy,Season 1,1,Midnight Snack,2006,https://itunes.apple.com/us/tv-season/midnight-snack/id203874701?i=205814738
"Robot Chicken, Season 1",Comedy,Season 1,2,Toyz In the Hood,2006,https://itunes.apple.com/us/tv-season/toyz-in-the-hood/id203874701?i=205841923
"Robot Chicken, Season 1",Comedy,Season 1,3,Plastic Buffet,2006,https://itunes.apple.com/us/tv-season/plastic-buffet/id203874701?i=205854370
"Robot Chicken, Season 1",Comedy,Season 1,4,Kiddie Pool,2006,https://itunes.apple.com/us/tv-season/kiddie-pool/id203874701?i=205857215
"Robot Chicken, Season 1",Comedy,Season 1,5,The Black Cherry,2006,https://itunes.apple.com/us/tv-season/the-black-cherry/id203874701?i=205862294
"Robot Chicken, Season 1",Comedy,Season 1,6,Gold Dust Gasoline,2006,https://itunes.apple.com/us/tv-season/gold-dust-gasoline/id203874701?i=205866744
"Robot Chicken, Season 1",Comedy,Season 1,7,Vegetable Funfest,2006,https://itunes.apple.com/us/tv-season/vegetable-funfest/id203874701?i=205870659
"Robot Chicken, Season 1",Comedy,Season 1,8,A Piece of the Action,2006,https://itunes.apple.com/us/tv-season/a-piece-of-the-action/id203874701?i=205888890
"Robot Chicken, Season 1",Comedy,Season 1,9,Operation Rich In Spirit,2006,https://itunes.apple.com/us/tv-season/operation-rich-in-spirit/id203874701?i=205953708
"Robot Chicken, Season 1",Comedy,Season 1,10,The Deep End,2006,https://itunes.apple.com/us/tv-season/the-deep-end/id203874701?i=205986820
"Robot Chicken, Season 1",Comedy,Season 1,11,Adultizzle Swizzle,2006,https://itunes.apple.com/us/tv-season/adultizzle-swizzle/id203874701?i=206038281
"Robot Chicken, Season 1",Comedy,Season 1,12,S&M Present,2006,https://itunes.apple.com/us/tv-season/s-m-present/id203874701?i=206064560
"Robot Chicken, Season 1",Comedy,Season 1,13,That Hurts Me,2006,https://itunes.apple.com/us/tv-season/that-hurts-me/id203874701?i=206084841
"Robot Chicken, Season 1",Comedy,Season 1,14,Toy Meets Girl,2006,https://itunes.apple.com/us/tv-season/toy-meets-girl/id203874701?i=206098172
"Robot Chicken, Season 1",Comedy,Season 1,15,Badunkadunk,2006,https://itunes.apple.com/us/tv-season/badunkadunk/id203874701?i=206111040
"Robot Chicken, Season 1",Comedy,Season 1,16,Joint Point,2006,https://itunes.apple.com/us/tv-season/joint-point/id203874701?i=206120920
"Robot Chicken, Season 1",Comedy,Season 1,17,Atta Toy,2006,https://itunes.apple.com/us/tv-season/atta-toy/id203874701?i=206150517
"Robot Chicken, Season 1",Comedy,Season 1,18,Nutcracker Sweet,2006,https://itunes.apple.com/us/tv-season/nutcracker-sweet/id203874701?i=206150633
"Robot Chicken, Season 1",Comedy,Season 1,19,Nightmare Generator,2006,https://itunes.apple.com/us/tv-season/nightmare-generator/id203874701?i=207052296
"Robot Chicken, Season 1",Comedy,Season 1,20,Junk In the Trunk,2006,https://itunes.apple.com/us/tv-season/junk-in-the-trunk/id203874701?i=207699552
"Robot Chicken, Season 1",Comedy,Season 1,21,Sweet J Presents,2006,https://itunes.apple.com/us/tv-season/sweet-j-presents/id203874701?i=207798615
"Teen Titans Go!, Season 1",Animation,Season 1,1,Legendary Sandwich / Pie Bros,2013,https://itunes.apple.com/us/tv-season/legendary-sandwich-pie-bros/id619965792?i=640078454
"Teen Titans Go!, Season 1",Animation,Season 1,2,Driver's Ed / Dog Hand,2013,https://itunes.apple.com/us/tv-season/drivers-ed-dog-hand/id619965792?i=642774044
"Teen Titans Go!, Season 1",Animation,Season 1,3,Double Trouble/ The Date,2013,https://itunes.apple.com/us/tv-season/double-trouble-the-date/id619965792?i=645919410
"Teen Titans Go!, Season 1",Animation,Season 1,4,Dude Relax! / Laundry Day,2013,https://itunes.apple.com/us/tv-season/dude-relax-laundry-day/id619965792?i=648315688
"Teen Titans Go!, Season 1",Animation,Season 1,5,Ghost Boy,2013,https://itunes.apple.com/us/tv-season/ghost-boy/id619965792?i=651411775
"Teen Titans Go!, Season 1",Animation,Season 1,6,La Larva Amor,2013,https://itunes.apple.com/us/tv-season/la-larva-amor/id619965792?i=654974030
"Teen Titans Go!, Season 1",Animation,Season 1,7,Hey Pizza!,2013,https://itunes.apple.com/us/tv-season/hey-pizza/id619965792?i=657688355
"Teen Titans Go!, Season 1",Animation,Season 1,8,Gorilla,2013,https://itunes.apple.com/us/tv-season/gorilla/id619965792?i=660847064
"Teen Titans Go!, Season 1",Animation,Season 1,9,Girl's Night Out,2013,https://itunes.apple.com/us/tv-season/girls-night-out/id619965792?i=663263501
"Teen Titans Go!, Season 1",Animation,Season 1,10,You're Fired,2013,https://itunes.apple.com/us/tv-season/youre-fired/id619965792?i=666343272
"Teen Titans Go!, Season 1",Animation,Season 1,11,Super Robin,2013,https://itunes.apple.com/us/tv-season/super-robin/id619965792?i=669143191
"Teen Titans Go!, Season 1",Animation,Season 1,12,Tower of Power,2013,https://itunes.apple.com/us/tv-season/tower-of-power/id619965792?i=671560573
"Teen Titans Go!, Season 1",Animation,Season 1,13,Parasite,2013,https://itunes.apple.com/us/tv-season/parasite/id619965792?i=674486875
"Teen Titans Go!, Season 1",Animation,Season 1,14,Starliar,2013,https://itunes.apple.com/us/tv-season/starliar/id619965792?i=677662675
"Teen Titans Go!, Season 1",Animation,Season 1,15,Meatball Party,2013,https://itunes.apple.com/us/tv-season/meatball-party/id619965792?i=681057474
"Teen Titans Go!, Season 1",Animation,Season 1,16,Staff Meeting,2013,https://itunes.apple.com/us/tv-season/staff-meeting/id619965792?i=687753591
"Teen Titans Go!, Season 1",Animation,Season 1,17,Terra-ized,2013,https://itunes.apple.com/us/tv-season/terra-ized/id619965792?i=690558533
"Teen Titans Go!, Season 1",Animation,Season 1,18,Artful Dodgers,2013,https://itunes.apple.com/us/tv-season/artful-dodgers/id619965792?i=694642772
"Teen Titans Go!, Season 1",Animation,Season 1,19,Burger vs. Burrito,2013,https://itunes.apple.com/us/tv-season/burger-vs-burrito/id619965792?i=698029332
"Teen Titans Go!, Season 1",Animation,Season 1,20,Matched,2013,https://itunes.apple.com/us/tv-season/matched/id619965792?i=702859486
"Teen Titans Go!, Season 1",Animation,Season 1,21,Colors of Raven,2013,https://itunes.apple.com/us/tv-season/colors-of-raven/id619965792?i=710708580
"Teen Titans Go!, Season 1",Animation,Season 1,22,The Left Leg,2013,https://itunes.apple.com/us/tv-season/the-left-leg/id619965792?i=715475634
"Teen Titans Go!, Season 1",Animation,Season 1,23,Books,2013,https://itunes.apple.com/us/tv-season/books/id619965792?i=719642444
"Teen Titans Go!, Season 1",Animation,Season 1,24,Lazy Sunday,2013,https://itunes.apple.com/us/tv-season/lazy-sunday/id619965792?i=722882864
"Teen Titans Go!, Season 1",Animation,Season 1,25,Starfire the Terrible,2013,https://itunes.apple.com/us/tv-season/starfire-the-terrible/id619965792?i=727069258
"Teen Titans Go!, Season 1",Animation,Season 1,26,Power Moves,2013,https://itunes.apple.com/us/tv-season/power-moves/id619965792?i=731443039
"Teen Titans Go!, Season 1",Animation,Season 1,27,Staring at the Future,2013,https://itunes.apple.com/us/tv-season/staring-at-the-future/id619965792?i=735126632
"Teen Titans Go!, Season 1",Animation,Season 1,28,No Power,2013,https://itunes.apple.com/us/tv-season/no-power/id619965792?i=738994941
"Teen Titans Go!, Season 1",Animation,Season 1,29,Sidekick,2013,https://itunes.apple.com/us/tv-season/sidekick/id619965792?i=745100595
"Teen Titans Go!, Season 1",Animation,Season 1,30,Caged Tiger,2013,https://itunes.apple.com/us/tv-season/caged-tiger/id619965792?i=760981121
"Teen Titans Go!, Season 1",Animation,Season 1,31,Second Christmas,2013,https://itunes.apple.com/us/tv-season/second-christmas/id619965792?i=774520911
"Teen Titans Go!, Season 1",Animation,Season 1,32,Nose Mouth,2013,https://itunes.apple.com/us/tv-season/nose-mouth/id619965792?i=793896351
"Teen Titans Go!, Season 1",Animation,Season 1,33,Legs,2013,https://itunes.apple.com/us/tv-season/legs/id619965792?i=798689755
"Teen Titans Go!, Season 1",Animation,Season 1,34,Breakfast Cheese,2013,https://itunes.apple.com/us/tv-season/breakfast-cheese/id619965792?i=804810548
"Teen Titans Go!, Season 1",Animation,Season 1,35,Waffles,2013,https://itunes.apple.com/us/tv-season/waffles/id619965792?i=814988938
"Teen Titans Go!, Season 1",Animation,Season 1,36,Opposites,2013,https://itunes.apple.com/us/tv-season/opposites/id619965792?i=820234257
"Teen Titans Go!, Season 1",Animation,Season 1,37,Birds,2013,https://itunes.apple.com/us/tv-season/birds/id619965792?i=824795358
"Teen Titans Go!, Season 1",Animation,Season 1,38,Be Mine,2013,https://itunes.apple.com/us/tv-season/be-mine/id619965792?i=828927648
"Teen Titans Go!, Season 1",Animation,Season 1,39,Brain Food,2013,https://itunes.apple.com/us/tv-season/brain-food/id619965792?i=834866218
"Teen Titans Go!, Season 1",Animation,Season 1,40,In and Out,2013,https://itunes.apple.com/us/tv-season/in-and-out/id619965792?i=839492907
"Teen Titans Go!, Season 1",Animation,Season 1,41,Little Buddies,2013,https://itunes.apple.com/us/tv-season/little-buddies/id619965792?i=843733102
"Teen Titans Go!, Season 1",Animation,Season 1,42,Missing,2013,https://itunes.apple.com/us/tv-season/missing/id619965792?i=848925941
"Teen Titans Go!, Season 1",Animation,Season 1,43,Uncle Jokes,2013,https://itunes.apple.com/us/tv-season/uncle-jokes/id619965792?i=859116531
"Teen Titans Go!, Season 1",Animation,Season 1,44,Mas Y Menos,2013,https://itunes.apple.com/us/tv-season/mas-y-menos/id619965792?i=863982218
"Teen Titans Go!, Season 1",Animation,Season 1,45,Dreams,2013,https://itunes.apple.com/us/tv-season/dreams/id619965792?i=868013858
"Teen Titans Go!, Season 1",Animation,Season 1,46,Grandma Voice,2013,https://itunes.apple.com/us/tv-season/grandma-voice/id619965792?i=871840307
"Teen Titans Go!, Season 1",Animation,Season 1,47,Real Magic,2013,https://itunes.apple.com/us/tv-season/real-magic/id619965792?i=877610989
"Teen Titans Go!, Season 1",Animation,Season 1,48,Puppets Whaaaaat?,2013,https://itunes.apple.com/us/tv-season/puppets-whaaaaat/id619965792?i=886104126
"Archer, Season 1",Animation,Season 1,1,Pilot: Mole Hunt,2010,https://itunes.apple.com/us/tv-season/pilot-mole-hunt/id346296708?i=350724643
"Archer, Season 1",Animation,Season 1,2,Training Day,2010,https://itunes.apple.com/us/tv-season/training-day/id346296708?i=350725967
"Archer, Season 1",Animation,Season 1,3,Diversity Hire,2010,https://itunes.apple.com/us/tv-season/diversity-hire/id346296708?i=351995120
"Archer, Season 1",Animation,Season 1,4,Killing Utne,2010,https://itunes.apple.com/us/tv-season/killing-utne/id346296708?i=352885214
"Archer, Season 1",Animation,Season 1,5,Honeypot,2010,https://itunes.apple.com/us/tv-season/honeypot/id346296708?i=354108722
"Archer, Season 1",Animation,Season 1,6,Skorpio,2010,https://itunes.apple.com/us/tv-season/skorpio/id346296708?i=355679918
"Archer, Season 1",Animation,Season 1,7,Skytanic,2010,https://itunes.apple.com/us/tv-season/skytanic/id346296708?i=356825008
"Archer, Season 1",Animation,Season 1,8,The Rock,2010,https://itunes.apple.com/us/tv-season/the-rock/id346296708?i=359795153
"Archer, Season 1",Animation,Season 1,9,Job Offer,2010,https://itunes.apple.com/us/tv-season/job-offer/id346296708?i=361337258
"Archer, Season 1",Animation,Season 1,10,Dial M for Mother,2010,https://itunes.apple.com/us/tv-season/dial-m-for-mother/id346296708?i=362672508
"Adventure Time, Vol. 1",Kids,Vol. 1,1,Slumber Party Panic  / Trouble In Lumpy Space,2010,https://itunes.apple.com/us/tv-season/slumber-party-panic-trouble-in-lumpy-space/id361706312?i=365560397
"Adventure Time, Vol. 1",Kids,Vol. 1,2,Prisoners of Love / Tree Trunks,2010,https://itunes.apple.com/us/tv-season/prisoners-of-love-tree-trunks/id361706312?i=366912534
"Adventure Time, Vol. 1",Kids,Vol. 1,3,The Enchiridion / The Jiggler,2010,https://itunes.apple.com/us/tv-season/the-enchiridion-the-jiggler/id361706312?i=367717546
